Contrato ID,Número Contrato,Status,Matrícula,Cancelamento,Curso ID,Fonte,Pessoa ID,Titular ID,Vendedor ID,Telemarketing ID
7448,7363,Cancelado,2020-07-25,2020-10-31,54,Unipro - Indicação Piq Secretaria Julho 2020,103318,,102818.0,104252.0
7449,7364,Concluído,2020-07-25,,53,Unipro - Amigos Balcão Julho 2020,103361,103364.0,102718.0,102668.0
7450,7365,Pré Matrícula,2020-07-25,,54,Unipro - Tele Pesquisa Wecsley Julho 2020,103345,,102809.0,102717.0
7451,7366,Cancelado,2020-07-25,2020-09-01,54,Unipro - Tele Pesquisa Wecsley Julho 2020,103293,,102811.0,102716.0
7452,7367,Concluído,2020-07-25,,52,Unipro - Indicação Piq Secretaria Julho 2020,103326,103379.0,102816.0,104252.0
7453,7368,SPC,2020-08-03,,52,Unipro - Indicação Piq Secretaria Julho 2020,103272,,102816.0,102878.0
7454,7369,Não Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103404,103412.0,102720.0,102720.0
7455,7370,Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103406,,102720.0,102720.0
7456,7371,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103405,,102720.0,102720.0
7457,7372,Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103407,103420.0,102720.0,102720.0
7458,7373,Aprovado,2020-07-27,,52,Street,103408,,111748.0,102720.0
7459,7374,Cancelado,2020-07-27,2020-11-24,52,Teste - Backup F10 Cebrac,103414,,102720.0,102720.0
7460,7375,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103411,,102720.0,102720.0
7461,7376,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103416,,102720.0,102720.0
7462,7377,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103418,,102720.0,102720.0
7463,7378,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103415,,102720.0,102720.0
7464,7379,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103421,,102720.0,102720.0
7465,7380,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103425,103437.0,102720.0,102720.0
7466,7381,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103427,,102720.0,102720.0
7467,7382,Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103417,103441.0,102720.0,102720.0
7468,7383,Não Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103429,103442.0,102720.0,102720.0
7469,7384,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103431,,102720.0,102720.0
7470,7385,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103419,,102720.0,102720.0
7471,7386,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103434,,102720.0,102720.0
7472,7387,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103423,,102720.0,102720.0
7473,7388,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103426,,102720.0,102720.0
7474,7389,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103436,103454.0,102720.0,102720.0
7475,7390,Anulado,2020-07-27,,52,Unipro - Amigos Balcão Julho 2020,102821,,102666.0,102666.0
7476,7391,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103439,,102720.0,102720.0
7477,7392,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103444,103457.0,102720.0,102720.0
7478,7394,Não Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103428,103458.0,102720.0,102720.0
7479,7395,SPC,2020-07-27,,52,Teste - Backup F10 Cebrac,103446,,102720.0,102720.0
7480,7396,Cancelado,2020-07-27,2020-10-01,52,Teste - Backup F10 Cebrac,103448,,102720.0,102720.0
7481,7397,SPC,2020-07-27,,52,Teste - Backup F10 Cebrac,103450,,102720.0,102720.0
7482,7398,Não Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103430,103471.0,102720.0,102720.0
7483,7399,Concluído,2020-07-27,,54,Unipro - Amigos Balcão Julho 2020,103466,103472.0,102817.0,104252.0
7484,7400,Cancelado,2020-07-27,2022-12-19,54,Teste - Backup F10 Cebrac,103452,,102720.0,102720.0
7485,7401,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103432,,102720.0,102720.0
7486,7402,SPC,2020-07-27,,52,Teste - Backup F10 Cebrac,103453,,102720.0,102720.0
7487,7403,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103455,,102720.0,102720.0
7488,7404,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103435,,102720.0,102720.0
7489,7405,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103459,,102720.0,102720.0
7490,7406,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103460,,102720.0,102720.0
7491,7407,Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103463,,102720.0,102720.0
7492,7408,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103438,,102720.0,102720.0
7493,7409,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103462,,102720.0,102720.0
7494,7410,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103467,,102720.0,102720.0
7495,7412,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103443,103484.0,102720.0,102720.0
7496,7411,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103469,,102720.0,102720.0
7497,7413,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103449,,102720.0,102720.0
7498,7414,Cancelado,2020-07-27,2021-03-06,54,Teste - Backup F10 Cebrac,103474,103487.0,102720.0,102720.0
7499,7415,Cancelado,2020-07-27,2020-10-06,52,Teste - Backup F10 Cebrac,103464,,102720.0,102720.0
7500,7416,Cancelado,2020-07-27,2020-09-11,54,Teste - Backup F10 Cebrac,103476,,102720.0,102720.0
7501,7417,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103490,,102720.0,102720.0
7502,7418,Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103478,,102720.0,102720.0
7503,7419,SPC,2020-07-27,,52,Teste - Backup F10 Cebrac,103468,,102720.0,102720.0
7504,7420,SPC,2020-07-27,,52,Unipro - Amigos Balcão Julho 2020,103493,103501.0,102878.0,102878.0
7505,7421,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103480,103502.0,102720.0,102720.0
7506,7422,Cancelado,2020-07-27,2021-02-11,54,Teste - Backup F10 Cebrac,103481,103506.0,102720.0,102720.0
7507,7423,SPC,2020-07-27,,52,Teste - Backup F10 Cebrac,103470,,102720.0,102720.0
7508,7424,Cancelado,2020-07-27,2020-08-24,52,Unipro - Tele Pesquisa Debora Julho 2020,103384,103472.0,102816.0,102666.0
7509,7425,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103485,,102720.0,102720.0
7510,7426,Cancelado,2020-07-27,2022-11-25,54,Teste - Backup F10 Cebrac,103491,,102720.0,102720.0
7511,7427,SPC,2020-07-27,,52,Teste - Backup F10 Cebrac,103473,,102720.0,102720.0
7512,7428,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103495,103519.0,102720.0,102720.0
7513,7429,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103496,103526.0,102720.0,102720.0
7514,7430,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103498,103531.0,102720.0,102720.0
7515,7431,Não Aprovado,2020-07-27,,52,Unipro - Tele Pesquisa Wecsley Julho 2020,103399,,102816.0,102878.0
7516,7432,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103505,103533.0,102720.0,102720.0
7517,7433,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103508,,102720.0,102720.0
7518,7434,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103477,103541.0,102720.0,102720.0
7519,7435,SPC,2020-07-27,,54,Unipro - Tele Pesquisa Wecsley Julho 2020,103378,103544.0,102810.0,102878.0
7520,7436,Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103509,,102720.0,102720.0
7521,7437,Não Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103479,,102720.0,102720.0
7522,7438,Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103512,,102720.0,102720.0
7523,7439,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103482,,102720.0,102720.0
7524,7440,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103486,,102720.0,102720.0
7525,7441,Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103514,103548.0,102720.0,102720.0
7526,7442,Cancelado,2020-07-27,2020-10-26,52,Unipro - Tele Pesquisa Debora Julho 2020,103456,103550.0,102808.0,102716.0
7527,7443,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,102809,103552.0,102720.0,102720.0
7528,7444,Não Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103517,,102720.0,102720.0
7529,7445,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103492,,102720.0,102720.0
7530,7446,Cancelado,2020-07-27,2023-08-09,52,Teste - Backup F10 Cebrac,103494,,102720.0,102720.0
7531,7447,Não Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103520,,102720.0,102720.0
7532,7448,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103497,,102720.0,102720.0
7533,7449,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103499,,102720.0,102720.0
7534,7450,Não Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103524,,102720.0,102720.0
7535,7451,SPC,2020-07-27,,52,Teste - Backup F10 Cebrac,103500,103558.0,102720.0,102720.0
7536,7452,Não Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103527,,102720.0,102720.0
7537,7453,Não Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103504,103562.0,102720.0,102720.0
7538,7454,SPC,2020-07-27,,52,Teste - Backup F10 Cebrac,103507,,102720.0,102720.0
7539,7455,Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103530,103570.0,102720.0,102720.0
7540,7456,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103510,,102720.0,102720.0
7541,7457,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103513,,102720.0,102720.0
7542,7458,Não Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103515,,102720.0,102720.0
7543,7459,Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103555,,102720.0,102720.0
7544,7460,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103521,,102720.0,102720.0
7545,7461,Não Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103525,,102720.0,102720.0
7546,7462,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103528,,102720.0,102720.0
7547,7463,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103538,,102720.0,102720.0
7548,7464,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103542,,102720.0,102720.0
7549,7465,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103546,,102720.0,102720.0
7550,7466,Aprovado,2020-07-27,,52,Teste - Backup F10 Cebrac,103549,,102720.0,102720.0
7551,7467,Concluído,2020-07-27,,52,Teste - Backup F10 Cebrac,103554,,102720.0,102720.0
7552,7468,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103559,103591.0,102720.0,102720.0
7553,7469,SPC,2020-07-27,,52,Teste - Backup F10 Cebrac,103556,,102720.0,102720.0
7554,7470,Cancelado,2020-07-27,2023-01-26,54,Teste - Backup F10 Cebrac,103590,,102720.0,102720.0
7555,7471,Aprovado,2020-07-27,,53,Teste - Backup F10 Cebrac,103587,,102720.0,102720.0
7556,7472,Cancelado,2020-07-27,2021-01-14,54,Teste - Backup F10 Cebrac,103593,,102720.0,102720.0
7557,7473,Concluído,2020-07-27,,53,Teste - Backup F10 Cebrac,103589,103598.0,102720.0,102720.0
7558,7474,Concluído,2020-07-27,,53,Teste - Backup F10 Cebrac,103592,,102720.0,102720.0
7559,7475,Cancelado,2020-07-27,2023-06-21,54,Teste - Backup F10 Cebrac,103563,,102720.0,102720.0
7560,7476,Concluído,2020-07-27,,53,Teste - Backup F10 Cebrac,103594,103604.0,102720.0,102720.0
7561,7477,Concluído,2020-07-27,,53,Teste - Backup F10 Cebrac,103596,103607.0,102720.0,102720.0
7562,7478,Aprovado,2020-07-27,,53,Teste - Backup F10 Cebrac,103600,103608.0,102720.0,102720.0
7563,7479,Aprovado,2020-07-27,,53,Teste - Backup F10 Cebrac,103601,103611.0,102720.0,102720.0
7564,7480,Não Aprovado,2020-07-27,,53,Teste - Backup F10 Cebrac,103614,,102720.0,102720.0
7565,7481,Cancelado,2020-07-27,2021-01-14,54,Teste - Backup F10 Cebrac,103569,,102720.0,102720.0
7566,7482,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103615,103617.0,102720.0,102720.0
7567,7483,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103616,,102720.0,102720.0
7568,7485,Cancelado,2020-07-27,2021-04-08,54,Teste - Backup F10 Cebrac,103572,,102720.0,102720.0
7569,7486,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103619,,102720.0,102720.0
7570,7487,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103574,,102720.0,102720.0
7571,7488,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103613,103625.0,102720.0,102720.0
7572,7489,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103605,,102720.0,102720.0
7573,7490,Cancelado,2020-07-27,2021-08-23,54,Teste - Backup F10 Cebrac,103576,,102720.0,102720.0
7574,7491,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103602,103631.0,102720.0,102720.0
7575,7492,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103597,,102720.0,102720.0
7576,7493,Cancelado,2020-07-27,2020-09-30,54,Teste - Backup F10 Cebrac,103634,103637.0,102720.0,102720.0
7577,7494,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103595,,102720.0,102720.0
7578,7495,Cancelado,2020-07-27,2020-09-03,54,Teste - Backup F10 Cebrac,103588,,102720.0,102720.0
7579,7496,Cancelado,2020-07-27,2020-09-10,54,Unipro - Amigos Balcão Julho 2020,103586,,102720.0,102720.0
7580,7497,Não Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103578,,102720.0,102720.0
7581,7498,Cancelado,2020-07-27,2021-08-31,54,Teste - Backup F10 Cebrac,103584,103645.0,102720.0,102720.0
7582,7499,SPC,2020-07-27,,54,Teste - Backup F10 Cebrac,103581,103650.0,102720.0,102720.0
7583,7500,Cancelado,2020-07-27,2020-11-16,54,Teste - Backup F10 Cebrac,103580,103651.0,102720.0,102720.0
7584,7501,Aprovado,2020-07-27,,53,Teste - Backup F10 Cebrac,103624,,102720.0,102720.0
7585,7502,Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103621,103655.0,102720.0,102720.0
7586,7503,Aprovado,2020-07-27,,53,Teste - Backup F10 Cebrac,103627,,102720.0,102720.0
7587,7504,Aprovado,2020-07-27,,54,Teste - Backup F10 Cebrac,103622,,102720.0,102720.0
7588,7505,Aprovado,2020-07-27,,53,Teste - Backup F10 Cebrac,103629,103662.0,102720.0,102720.0
7589,7506,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103623,103665.0,102720.0,102720.0
7590,7507,Aprovado,2020-07-27,,53,Teste - Backup F10 Cebrac,103633,,102720.0,102720.0
7591,7508,Concluído,2020-07-27,,53,Teste - Backup F10 Cebrac,103636,103669.0,102720.0,102720.0
7592,7509,Aprovado,2020-07-27,,53,Teste - Backup F10 Cebrac,103639,,102720.0,102720.0
7593,7510,Concluído,2020-07-27,,53,Teste - Backup F10 Cebrac,103641,,102720.0,102720.0
7594,7511,Concluído,2020-07-27,,54,Teste - Backup F10 Cebrac,103626,103675.0,102720.0,102720.0
7595,7512,Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,103628,103701.0,102720.0,102720.0
7596,7513,Não Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,103630,103704.0,102720.0,102720.0
7597,7514,Não Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,103632,103709.0,102720.0,102720.0
7598,7515,Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,103635,103712.0,102720.0,102720.0
7599,7516,Não Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,103638,103714.0,102720.0,102720.0
7600,7517,Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,103640,103717.0,102720.0,102720.0
7601,7518,Pré Matrícula,2020-07-28,,52,Unipro - Tele Pesquisa Wecsley Julho 2020,103516,,102811.0,102717.0
7602,7519,Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,103643,103721.0,102720.0,102720.0
7603,7520,Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,103649,,102720.0,102720.0
7604,7521,SPC,2020-08-10,,54,Unipro - Amigos Balcão Julho 2020,103698,,102817.0,104252.0
7605,7522,Aprovado,2020-07-28,,52,Unipro - Tele Pesquisa Debora Julho 2020,103210,,102816.0,102878.0
7606,7523,Concluído,2020-07-28,,54,Teste - Backup F10 Cebrac,103653,103729.0,102720.0,102720.0
7607,7524,Cancelado,2020-07-28,2021-01-05,54,Teste - Backup F10 Cebrac,103654,103734.0,102720.0,102720.0
7608,7525,Concluído,2020-07-28,,54,Teste - Backup F10 Cebrac,103657,103738.0,102720.0,102720.0
7609,7526,SPC,2020-07-28,,54,CEPLOS - Backup F10 Cebrac,103750,,102716.0,102716.0
7610,7527,Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,103659,103752.0,102720.0,102720.0
7611,7528,Concluído,2020-07-28,,53,Teste - Backup F10 Cebrac,103659,103755.0,102720.0,102720.0
7612,7529,Concluído,2020-07-28,,54,Teste - Backup F10 Cebrac,103663,103759.0,102720.0,102720.0
7613,7530,Concluído,2020-07-28,,54,Teste - Backup F10 Cebrac,103666,,102720.0,102720.0
7614,7531,Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,103668,,102720.0,102720.0
7615,7532,Concluído,2020-07-28,,54,Teste - Backup F10 Cebrac,103671,,102720.0,102720.0
7616,7533,Concluído,2020-07-28,,54,Teste - Backup F10 Cebrac,103673,,102720.0,102720.0
7617,7534,Não Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,103676,103772.0,102720.0,102720.0
7618,7535,SPC,2020-07-28,,54,Teste - Backup F10 Cebrac,103680,103775.0,102720.0,102720.0
7619,7536,Aprovado,2020-07-28,,54,Indicação Secretaria - Backup F10 Cebrac,102964,103778.0,102720.0,102720.0
7620,7537,Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,102982,103780.0,102720.0,102720.0
7621,7538,Aprovado,2020-07-28,,54,Indicação Secretaria - Backup F10 Cebrac,102969,103782.0,102720.0,102720.0
7622,7539,Concluído,2020-07-28,,54,Indicação Secretaria - Backup F10 Cebrac,102976,103784.0,102720.0,102720.0
7623,7540,Aprovado,2020-07-28,,54,Indicação Secretaria - Backup F10 Cebrac,102978,,102668.0,102668.0
7624,7541,Aprovado,2020-07-28,,54,Indicação Secretaria - Backup F10 Cebrac,102987,103788.0,102668.0,102668.0
7625,7542,Concluído,2020-07-28,,54,Indicação Secretaria - Backup F10 Cebrac,102985,103792.0,102668.0,102668.0
7626,7543,SPC,2020-07-28,,52,Unipro - Tele Pesquisa Wecsley Julho 2020,103754,,102811.0,102717.0
7627,7544,Cancelado,2020-07-28,2021-03-17,54,Teste - Backup F10 Cebrac,103681,103795.0,102720.0,102720.0
7628,7545,Aprovado,2020-07-28,,54,Indicação Secretaria - Backup F10 Cebrac,102980,103796.0,102706.0,102720.0
7629,7546,Concluído,2020-07-28,,54,Indicação Secretaria - Backup F10 Cebrac,102975,103799.0,102668.0,102668.0
7630,7547,Concluído,2020-07-28,,54,Teste - Backup F10 Cebrac,103686,103800.0,102720.0,102720.0
7631,7548,Não Aprovado,2020-07-28,,53,Teste - Backup F10 Cebrac,103779,103804.0,102720.0,102720.0
7632,7549,Cancelado,2020-07-28,2020-10-20,54,Teste - Backup F10 Cebrac,103713,103807.0,102720.0,102720.0
7633,7550,Cancelado,2020-07-28,2020-09-18,53,Teste - Backup F10 Cebrac,103781,,102720.0,102720.0
7634,7551,Cancelado,2020-07-28,2021-02-11,53,Teste - Backup F10 Cebrac,103783,103810.0,102720.0,102720.0
7635,7552,Concluído,2020-07-28,,54,Teste - Backup F10 Cebrac,103716,103813.0,102720.0,102720.0
7636,7553,SPC,2020-07-28,,53,Teste - Backup F10 Cebrac,103787,,102720.0,102720.0
7637,7555,Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,103718,103816.0,102720.0,102720.0
7638,7554,Cancelado,2020-07-28,2020-11-03,53,Teste - Backup F10 Cebrac,103790,,102720.0,102720.0
7639,7556,Cancelado,2020-07-28,2020-09-08,53,Teste - Backup F10 Cebrac,103785,,102720.0,102720.0
7640,7557,Cancelado,2020-07-28,2020-11-12,54,Teste - Backup F10 Cebrac,103720,103821.0,102720.0,102720.0
7641,7558,Concluído,2020-07-28,,54,Teste - Backup F10 Cebrac,103722,103822.0,102720.0,102720.0
7642,7559,Concluído,2020-07-28,,54,Teste - Backup F10 Cebrac,103723,103825.0,102720.0,102720.0
7643,7560,SPC,2020-07-28,,52,Teste - Backup F10 Cebrac,103797,103826.0,102720.0,102720.0
7644,7561,Aprovado,2020-07-28,,54,Teste - Backup F10 Cebrac,103724,103829.0,102720.0,102720.0
7645,7562,Concluído,2020-07-28,,52,Teste - Backup F10 Cebrac,103801,103833.0,102720.0,102720.0
7646,7563,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103805,,102720.0,102720.0
7647,7564,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103809,103836.0,102720.0,102720.0
7648,7565,Cancelado,2020-07-28,2020-10-30,52,Unipro - Street ,103834,,102666.0,102878.0
7649,7566,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103812,,102720.0,102720.0
7650,7567,Concluído,2020-07-28,,52,Teste - Backup F10 Cebrac,103814,,102720.0,102720.0
7651,7568,Cancelado,2020-07-28,2020-10-16,54,Teste - Backup F10 Cebrac,103725,,102720.0,102720.0
7652,7569,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103817,103845.0,102720.0,102720.0
7653,7570,Anulado,2020-07-28,,52,Indicação Secretaria - Backup F10 Cebrac,102963,103847.0,102720.0,102720.0
7654,7571,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103820,,102720.0,102720.0
7655,7572,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103823,,102720.0,102720.0
7656,7573,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103827,,102720.0,102720.0
7657,7574,SPC,2020-07-28,,52,Teste - Backup F10 Cebrac,103831,,102720.0,102720.0
7658,7575,SPC,2020-07-28,,52,Teste - Backup F10 Cebrac,103835,,102720.0,102720.0
7659,7576,Não Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103837,103863.0,102720.0,102720.0
7660,7577,Concluído,2020-07-28,,52,Teste - Backup F10 Cebrac,103840,,102720.0,102720.0
7661,7578,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103841,103869.0,102720.0,102720.0
7662,7579,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103843,103871.0,102720.0,102720.0
7663,7580,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103846,,102720.0,102720.0
7664,7581,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103851,,102720.0,102720.0
7665,7582,Aprovado,2020-07-28,,52,Tele P. Adriene Abril 19 - Backup F10 Cebrac,103853,103878.0,102720.0,102720.0
7666,7583,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103856,,102720.0,102720.0
7667,7584,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103858,103882.0,102720.0,102720.0
7668,7585,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103860,103812.0,102720.0,102720.0
7669,7586,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103862,103886.0,102720.0,102720.0
7670,7587,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103864,,102720.0,102720.0
7671,7588,Concluído,2020-07-28,,52,Teste - Backup F10 Cebrac,103866,,102720.0,102720.0
7672,7589,Aprovado,2020-07-28,,52,Teste - Backup F10 Cebrac,103868,,102720.0,102720.0
